Label,Path
nine,data/2ef25148-1bbd-4755-988d-2e23544fab17.wav
no,data/44d1d11c-062c-4ab1-b66f-f1931e717319.wav
off,data/10f9a0af-897f-49a1-923a-ef943efbd329.wav
on,data/a6d8a1bd-2f6e-44cd-9d3e-ecf76a749a83.wav
one,data/8991eaac-b413-4e0e-903e-3598b20e57ac.wav
right,data/2e2fde4f-a412-44f3-bb76-30fca2c73fde.wav
seven,data/93aba134-ad98-4d42-a557-0d1d499dca55.wav
sheila,data/39da808d-02c2-4f2a-a1b8-80ff0b40068a.wav
six,data/0864cdc5-01e2-422d-96e8-46c88b57fda5.wav
stop,data/e48b0f5f-b16e-4463-a8fc-0d066e956c51.wav
three,data/5ebfeb06-82d1-49ab-a19d-3720f555b045.wav
tree,data/2eaa1ac1-2141-42ad-8964-a454cb8559ca.wav
two,data/ac506688-3d90-4388-b3f6-4b59923d04d8.wav
up,data/e60336f6-abb9-473b-a194-1e9f015f4537.wav
visual,data/1b59c2c0-67d7-4ff9-94e5-8b4959bed1c6.wav
wow,data/deaa1f08-1215-4c15-ab5d-de51fe217bbb.wav
yes,data/9fb2fc45-ea6a-48d5-84c3-ca541f85a2e5.wav
zero,data/9186816f-a252-4905-be58-f56ddfdb62fd.wav
backward,data/b42110de-b287-4b4b-b6ee-1eb9d9d80d88.wav
bed,data/b9f1df8b-4924-46ee-9e18-c0b28478e530.wav
bird,data/a163369e-2895-4078-8a00-e478b1871f17.wav
cat,data/13cb14b6-3ec5-494d-99bb-557025471e85.wav
dog,data/36802313-6fcf-41a9-ade5-f3e0b7b44eed.wav
down,data/fc15f941-1c63-4db4-b693-04f816487209.wav
eight,data/672c314d-51cb-4854-83fa-aa2c078f1055.wav
five,data/32a54e89-43da-418b-bd01-2ab18f2d19e9.wav
follow,data/4aeb6e27-fc47-44c1-8afc-bdbdaca4ccef.wav
forward,data/9bb8e62b-a7da-4cd7-8b8d-d30a4cb6d1fb.wav
four,data/167810b2-0281-40db-b44f-2a4953ded89b.wav
go,data/8dfb0fe9-3e52-4d0d-955b-90c430442f9c.wav
happy,data/2a64fe4e-9c12-456a-8f44-502ac48ad157.wav
house,data/cf399b27-5177-4f3e-9a42-2e3d5d9f107a.wav
learn,data/fd7dab68-70e0-4d8a-8476-66a4ccb418c6.wav
left,data/7f66c996-3260-4ffe-804f-249a4ed78ba6.wav
marvin,data/54bf21b7-a8ae-473e-9676-98932af8253c.wav
nine,data/d6820cb1-7ada-4a6c-8abc-11c82497f9ce.wav
no,data/a03c6145-084f-47de-b313-f05c77d405bf.wav
off,data/768d868c-df41-4afc-8068-8f7c636dd1e6.wav
on,data/e732e53e-8fb5-44fe-b01c-caa2786ac41f.wav
one,data/f969a7fd-390d-43f9-9915-bc9042b9eac0.wav
right,data/55387a28-55b6-4f1d-bc7b-ef671b948a2d.wav
seven,data/5db48b7d-381a-45a3-8bb4-fa54510405c1.wav
sheila,data/08271585-9c23-49da-9565-e157d3909db3.wav
six,data/a277d820-4fd1-49e9-b695-6604a604d184.wav
stop,data/4cc45327-8d20-4559-b926-11406368352f.wav
three,data/2fd53de5-8071-4fba-b419-c4cc05778325.wav
tree,data/7b5bcf97-ecce-443c-8149-4da2bcffe9f7.wav
two,data/579fc8e2-7df5-4199-b60c-15d73f9700ff.wav
up,data/2747a392-4c3c-40ea-b34d-7f5080c0d389.wav
visual,data/e613858a-0253-426e-8c9e-27eceaa366f8.wav
wow,data/ff920f82-51ce-4d7a-aa63-2ac8e562a54e.wav
yes,data/250cb6e1-a3e3-43cd-a070-3ff3183dc4a6.wav
zero,data/19c25845-4148-4a7d-83eb-07dd1d64c5da.wav
backward,data/44317423-5f4c-4683-8e0e-4cc9358db1eb.wav
bed,data/88537133-d257-4453-b40d-fff214454445.wav
bird,data/a72b4c30-d7dd-44cb-a604-dd62259d25a5.wav
cat,data/522ccde2-2b63-4731-a07b-46997b634876.wav
dog,data/14b3ec3b-7cad-449b-aa40-ea65441e38fc.wav
down,data/619515ab-8246-4014-8056-55910c3619a5.wav
eight,data/81f24659-bf31-4f58-994b-911b09dade9b.wav
five,data/48eb8c87-6dee-4893-92f5-23750b39222b.wav
follow,data/0163bb8c-fe84-4e14-8875-64b80f48339a.wav
forward,data/14effb65-8149-4a23-93f4-68130759329c.wav
four,data/5667caa3-74b1-4fa9-8e4e-bde1e2b93b6c.wav
go,data/adc7f4c6-913f-4df7-9b12-dfabd7aa4885.wav
happy,data/3452e168-1014-4e0e-8722-5428a8947c97.wav
house,data/fa466387-70b8-483a-9bc9-e54a847ff7aa.wav
learn,data/89b5d047-c54d-4025-9ad1-7c9a8b40efd4.wav
left,data/a1ab5693-dd57-4a0a-8e94-326510a2e02d.wav
marvin,data/2a1907b8-95f3-4774-b0d5-371239a1da2d.wav
nine,data/9d8c7cea-f26e-4f54-90f0-fbebeb9bed3f.wav
no,data/d6be4bc8-372c-4aa1-b494-cc6839c77d8b.wav
off,data/c5939532-5b06-4b1f-99ae-4c51d7f1945c.wav
on,data/f5684da1-60a0-453d-8e08-e0866f14ecc6.wav
one,data/0eafe302-d7b3-4427-b179-9d03fc77d98c.wav
right,data/71b7600d-b061-43c0-832f-480a21132b62.wav
seven,data/7c3c40fc-6008-4e45-b082-4cbcd273f51e.wav
sheila,data/a065b3a3-7f29-43e8-9fc4-27557f29e651.wav
six,data/58b6351a-deaf-4859-a163-7d4bc7457f90.wav
stop,data/e9796f37-ac67-4b86-97ad-9e2b65da075f.wav
three,data/d52c7a7d-4c96-4996-ba33-e7c3eb89cd8b.wav
tree,data/54e2b247-c975-4624-a97d-2f0486740a27.wav
two,data/5f60074b-6cb1-4651-b936-d64383785922.wav
up,data/a0e667ab-7f3e-4026-ae98-12f7abd77de2.wav
visual,data/503c3d85-660f-401c-ab90-cf1b39296645.wav
wow,data/dde245ee-107e-4b57-85cc-8795fb60c6ed.wav
yes,data/590bce29-d431-4a07-8df2-cb142f40e59c.wav
zero,data/9cb439ec-b28b-45c5-a416-169f2fe92e6d.wav
backward,data/91a421e5-4347-45f0-a8d9-01cb4c477249.wav
bed,data/ad029717-6034-483e-86aa-7aa66a59d3db.wav
bird,data/a90da9c9-8129-4589-8f55-ae755ff68dd2.wav
cat,data/4fd1e6f8-51d1-4da3-882c-c054a66c50f3.wav
dog,data/b5e3ca5d-6e0e-4575-8de3-d3a99e5cc961.wav
down,data/bbba61f7-c1e2-443b-a6e2-f3de9b882f42.wav
eight,data/15e739e3-1737-4be6-90d1-33ee0ab3d8e9.wav
five,data/ebce0945-cc66-4d8e-95fc-9a06ee3d3d99.wav
follow,data/6d3747db-f68e-41cb-b3c7-a41a116c07f2.wav
forward,data/1ebd969d-6184-4676-ac4e-c248e2601601.wav
four,data/4b18ae9a-de21-4ce9-8c9b-5a52acab7f0b.wav
go,data/a09ca668-0168-45a6-ad0b-4c424a523647.wav
happy,data/e41a1acc-7519-4ed3-9114-cac546fbd937.wav
house,data/3f2a9e17-50c0-411c-b860-e7b7516dc669.wav
learn,data/2f64a41d-d249-4a7d-9397-6ff6a185eeaf.wav
left,data/7b245324-2c24-414a-bd7e-6c0420c271e8.wav
marvin,data/021c6bde-521a-4cdd-b13a-5188d7f6d4c8.wav
nine,data/83a6cd16-ff36-456e-a70c-26d7bbe6e0c8.wav
no,data/1c9e1a3a-c3de-42b7-97d3-70e971b96bcb.wav
off,data/0d9c7521-687b-4592-ba6c-dcd5901325bc.wav
on,data/f5c9d435-5342-4fb1-bf6e-5d7390522ffb.wav
one,data/10ebdf49-1aa9-4285-97d2-32247a69de45.wav
right,data/ee4900b0-e822-4ecb-9a78-aa0734e9642d.wav
seven,data/46136b09-fe93-48f5-9c71-1f70fbff237c.wav
sheila,data/6f47c806-dfad-45a7-9e7c-8a2269f9c47d.wav
six,data/0bd46d30-6fdd-44fd-9771-783b5acc9cf8.wav
stop,data/f3bc780d-0864-4765-8fbb-11bf8826495d.wav
three,data/eeb0e831-01d1-47d1-b22e-49dae2a241c3.wav
tree,data/a57b48b1-fb15-4ac4-adb3-4f4f100cfada.wav
two,data/f0012e9b-60ce-4be2-85d5-c12c16ce8a65.wav
up,data/24f5814f-1727-4633-a00f-3d27a295ec3b.wav
visual,data/4b1fee8d-48f4-48e9-a29a-54f1f51eac95.wav
wow,data/dbf0d01f-fd26-4810-ab70-1cb41a767f37.wav
yes,data/cf6c86de-2b43-44ab-982f-b34bbe5fa244.wav
zero,data/27f8b1c0-6422-4dc1-994b-f077fa21966b.wav
backward,data/85fa363a-8bd5-4a70-9702-b401f0cf4320.wav
bed,data/06c1f88b-8b69-4e3f-b27b-3dd717acc96c.wav
bird,data/31575ecd-69a9-4021-92be-68e686fbd28d.wav
cat,data/bb50a37d-b1ae-4e88-91dd-2eb5bfcd057f.wav
dog,data/f6031816-fa48-4560-95eb-92b4aba27923.wav
down,data/0104c4b4-6415-44dc-86f8-088b6dea9ac1.wav
eight,data/ba8f1ee6-c7d4-4ba9-ac3c-63a17723b89f.wav
five,data/a2793ae1-1a42-46f7-9110-8b0fa8111d09.wav
follow,data/e24d57e7-1f3d-44b6-9022-796542676dd7.wav
forward,data/ef3b92ad-d0ef-45bd-b9e3-889311d67f2d.wav
four,data/fde6d07a-4450-43f0-9d4d-d80f56c12dd4.wav
go,data/86654f45-8654-4ec6-897d-4638141761fc.wav
happy,data/230b249f-d088-44ca-a595-717ba4679fd5.wav
house,data/abba24fd-3772-4730-88df-6ccb3351b04a.wav
learn,data/9997e452-c087-450d-bada-f9c378fef99c.wav
left,data/82eed8be-8231-448e-8b8c-00f44bb3e3b8.wav
marvin,data/ad27cad3-a7b3-41a6-988a-3ddeb8130d47.wav
nine,data/b68f093b-ad43-4ba5-9742-9c308e40b07a.wav
no,data/a00d6e46-4d71-42bb-928c-cb42b06659c3.wav
off,data/d8026081-209a-4df4-b542-80f62b3fcc7b.wav
on,data/b6ad29be-bf46-47cc-8f0a-238053e52bc7.wav
one,data/a1078537-ceae-473d-a695-d538e9fd5b92.wav
right,data/c2c45409-d939-492c-b38d-7c1d5851e4a5.wav
seven,data/26f6ade4-21c9-4836-906f-1827e537c0f0.wav
sheila,data/6f543262-ab02-493e-86ce-c2dad37e2899.wav
six,data/f736369c-864a-41ad-86cd-a4784ed0bdef.wav
stop,data/1c7bf204-1726-4230-8550-08f9714b7244.wav
three,data/fa3f2fad-9506-4b18-b03f-4caf1c4bf031.wav
tree,data/bac55ed5-9709-4783-8522-5afd57991a10.wav
two,data/43778b6f-bb07-4e27-9589-e29d25a6c3b5.wav
up,data/527e41cc-2ac1-4fc4-9dd6-4531a43f9c75.wav
visual,data/67eb5abf-c61f-4505-a82c-167636b33875.wav
wow,data/a54ae59d-0c2c-4719-8738-37b13c68c353.wav
yes,data/c9dd16b7-6ccd-432c-97ac-55143013f3fb.wav
zero,data/c35c0eab-2b1d-4352-9be1-f156402f307d.wav
backward,data/45a43191-e0c7-4477-9e26-a86a175074f8.wav
bed,data/bbee7f6e-39ef-48b3-a3e6-181addb53e1a.wav
bird,data/c3d1daed-71b7-481f-bbaa-81b5ac4918ca.wav
cat,data/9c4d7a92-3bd1-48a5-9b53-8b3b8674f54e.wav
dog,data/f4c79b03-dc7e-4de4-9d9a-205bd14af427.wav
down,data/bcfe3a6f-59b6-44c4-b133-33297684b2a6.wav
eight,data/571139b3-f9d1-4994-9610-aa78b55929bc.wav
five,data/a1aef92a-2eae-4113-af71-519384b3eb42.wav
follow,data/2e713ccf-dcd6-4e3a-88de-e114e3c1e587.wav
forward,data/4c3ab2a6-2ccc-4475-b089-5ad2c1526855.wav
four,data/309e6622-1efd-4e80-a3c7-4740e39d0693.wav
go,data/643b5157-3623-45c2-a930-7d21ba5c0b0b.wav
happy,data/ef0ce5cc-eb2c-4fa4-9ad0-e9ff5b9a8198.wav
house,data/c99c455e-c8e9-45ab-baf9-a866f44af879.wav
learn,data/e5818a6e-4a70-402e-a96a-0e0957b1804f.wav
left,data/e693403f-cadd-45d3-b31e-405e1d26dbaf.wav
marvin,data/76cdd208-fee1-4fe6-8026-e7da06328fb4.wav
nine,data/ebf8dddb-fa93-42f1-a1c5-f3b831de3abc.wav
no,data/bd701fc9-b2b2-406a-b8c0-e04ecf73ddbe.wav
off,data/04efc990-71eb-407e-8362-faa48f0001d3.wav
on,data/b5d44a59-08c6-4fa4-872f-ea96202eb8a4.wav
one,data/f61f8bb1-ae8f-4f38-bb36-77399139bbab.wav
right,data/3179d562-510b-4e84-9c17-e90b8ea686af.wav
seven,data/4aa14e25-de1c-4967-a2ae-a1d5fe9e4ff8.wav
sheila,data/576863b5-24a6-401e-8b96-a0450ddd02ce.wav
six,data/39e8a0fd-ec22-4a35-9839-a32a5bff8ee9.wav
stop,data/9bfe9d4c-d19e-4ee8-85cd-503bfa4ed16a.wav
three,data/945a6c24-2b98-423e-aa58-ed945c0c0c62.wav
tree,data/6b789710-57f8-4c6c-9630-95bad059e877.wav
two,data/afad8834-7436-4dbe-83a5-a75ff8b60ef3.wav
up,data/446b72c1-67e5-406a-9f4e-a199f98f42e9.wav
visual,data/ece550b8-4652-4912-bfe9-d091bbc5c915.wav
wow,data/676c3dc6-a81a-4751-adac-5b9d26d4e3a1.wav
yes,data/cdc5e10e-6db2-4773-9d91-92da53f9b995.wav
zero,data/34a501b3-70df-487d-a213-f04651ee79b2.wav
backward,data/610a14d1-d24c-4d90-b3ff-71019399131d.wav
bed,data/c305708e-334a-4e1e-8595-c7944aa59bd0.wav
bird,data/49a9f282-0c15-498f-bba3-e9ae42e4d202.wav
cat,data/deda6c82-6eec-497d-b8e0-575cd13d168a.wav
dog,data/66390cdf-6e5d-4465-abef-5c50db9801dc.wav
down,data/cc3feaca-1a1a-44a6-b376-f7a44fa9263d.wav
eight,data/64fbfcce-bcd9-4082-9f47-3dec89ceac34.wav
five,data/87cf6f46-9f40-499e-83f1-010e27b29220.wav
follow,data/436c65cc-a713-4547-9fd1-43e69861fb5e.wav
forward,data/e61a9082-6dd6-4a54-895a-541c0daf4268.wav
four,data/990d4559-5d92-4acf-9adc-028e2915b442.wav
go,data/0bc60255-fddb-4d4f-bcee-1c6f6394203a.wav
happy,data/eec00b74-d0ba-471c-bdc7-66d9a52f4e26.wav
house,data/b3b55ee5-fcc5-450a-abfd-4fc5e2004e58.wav
learn,data/1155441c-7296-4f92-96c1-a5f0ab85e79b.wav
left,data/a50b5c68-9090-44d4-bcab-fe989781547e.wav
marvin,data/66532083-64dc-4db8-9ba4-c290362ecc46.wav
nine,data/d970b2f9-db68-41ed-8499-4ee2a17b6a82.wav
no,data/dd5f381a-a099-437d-aecf-ce44c17d5dff.wav
off,data/d35f70c9-9f47-4c7f-a853-06ccf0bd8e42.wav
on,data/eac63cc6-1025-4e5d-9cd5-4e4e8a818333.wav
one,data/38001f47-8ae9-4008-996a-d7ec24cd7252.wav
right,data/0b8979ae-45da-44eb-966a-fc93c859009e.wav
seven,data/5d2786c2-eab2-45df-a71d-728df0d8dd72.wav
sheila,data/17954b89-e7fe-455e-a61b-92630607312d.wav
six,data/ac4994a9-761b-44fa-b12b-24ebac630b62.wav
stop,data/65321727-a7a6-4464-ab2d-9fc1e19d3f4f.wav
three,data/e3a53015-c03f-4c91-875f-e14f44fe091d.wav
tree,data/8c1e5312-5aeb-40fc-8221-a62e7449d9b8.wav
two,data/351027e3-3644-4ee5-a756-8d79f3cac1aa.wav
up,data/bf715585-bab8-4a0e-8a1c-a1410a52437d.wav
visual,data/17d60885-5595-4764-a026-aa1704908a90.wav
wow,data/f7f4435e-e039-4421-a16a-a929063d49e5.wav
yes,data/8ba2c757-0c0f-4bc2-aed6-08b7c89dd4bf.wav
zero,data/8d740c54-d069-4c85-bfe0-d41a28356c84.wav
backward,data/dd6e6bbc-d376-48ef-a2a9-ecf41583bcbd.wav
bed,data/8417a3b6-c857-4621-80c7-26a38974d220.wav
bird,data/5133adf5-4ff3-4e8b-8b71-d308d5dda217.wav
cat,data/69b7588b-35c1-4a82-ae7f-80f94e5510af.wav
dog,data/d913e50a-43a7-459d-9802-2ff03c89ed72.wav
down,data/97914378-f5ad-47cc-9b36-a217ed59b9dd.wav
eight,data/daeb4810-5903-47f9-ba7d-fb834fb56c9a.wav
five,data/6a85d1a2-a162-44ef-9c90-6e3146f7147d.wav
follow,data/83949911-ec3b-4c0e-9916-90d65e26e0a4.wav
forward,data/6c148210-507d-442d-aa05-81392bd58031.wav
four,data/b977fc1b-d41f-47c8-8eb1-780e075a255b.wav
go,data/bcbacec4-76ce-4d02-8a8d-071442543806.wav
happy,data/8e3647a2-947d-44c9-944f-81e551739222.wav
house,data/1437e876-0856-45f9-89c1-42bb51d3a7ec.wav
learn,data/3539da1b-20b5-445a-9114-4a85dc1c4eae.wav
left,data/c3feb1f6-3050-4659-bc85-92f20f4cdd20.wav
marvin,data/53085447-0e86-4b6a-9132-d8412c048d61.wav
nine,data/f60efa32-523b-4fbb-b545-93b47e458f21.wav
no,data/203c95e6-9c45-4fe3-a709-e841121d2727.wav
off,data/721821ed-4c03-473a-a940-a47cf0ed8e4a.wav
on,data/02365126-5533-419f-a660-4faf735b7db1.wav
one,data/35df1e26-8deb-4cd8-83fd-501809b30200.wav
right,data/05517c2a-8de2-48fb-9cf3-6a1a4db47a75.wav
seven,data/9c3c1b6f-4f12-41c2-a379-ac027d24334f.wav
sheila,data/d61c988a-cf7e-49f1-ae61-49e8b1b1732d.wav
six,data/fdd61aff-c4fd-4ada-a877-4d6386d85a5e.wav
stop,data/9e4f82e0-e2c7-4e3f-90f4-0e8f76e7cc5b.wav
three,data/c7e0f7cf-ce9c-45c2-9c7d-5abaee86cebf.wav
tree,data/e9a5e2b8-cef3-43c8-8405-bffb1cfe6789.wav
two,data/2858f35b-d3ba-4c47-b6a9-51391e62db15.wav
up,data/60e43935-701c-4776-83af-270b18b6420f.wav
visual,data/536dca8a-51a8-4035-be02-54e818798fbe.wav
wow,data/7a0cd566-4176-4203-8b85-14fd0a0bbd85.wav
yes,data/c6418de7-c4ff-4e96-bc51-dc89997f56d4.wav
zero,data/a48c9eb4-7bbe-43b7-9f21-45d343bed122.wav
backward,data/0941974b-0431-452e-8840-f6c2a0d1ecd9.wav
bed,data/41961294-75ab-4fa6-950e-42fd5262fddb.wav
bird,data/c0db00d9-d00c-4ab3-9dd7-8f271afc202d.wav
cat,data/11c913a8-f18f-4a6e-93b1-eb067096ef3d.wav
dog,data/58a14664-18af-47d7-9da2-5b87de5e94b1.wav
down,data/15d2a31e-f306-4320-bb06-654dcbf854d8.wav
eight,data/b4a82700-b3e8-4192-93a5-16acb22f1844.wav
five,data/c6c3f83e-eaed-4d2b-aa4d-c73912059a8f.wav
follow,data/81cb6f2b-826d-46a7-96a7-2f71fce35c7f.wav
forward,data/819e9e3c-0de1-4a17-a5a4-92fd8d765166.wav
four,data/dd719c7e-147e-4d08-92ec-dfd17d06dc4e.wav
go,data/6890b6af-1be9-4455-b236-1e1b49d466f7.wav
happy,data/315681c3-6fc7-4868-88b5-7f0cdfd33583.wav
house,data/99dc498d-1f5b-44ea-a41a-3ff650320fa6.wav
learn,data/c0fa0347-41d6-4162-9a6e-eb252959b922.wav
left,data/ccd2acd4-bca2-4f3b-8cfa-9c6552e439f4.wav
marvin,data/500f02b0-e324-423b-80c6-a4f24b34e59b.wav
nine,data/9c0c2cf3-4af9-4492-9aa1-78fdc5d647f7.wav
no,data/2b43cde5-c4e5-478b-abfc-ab6b938db11d.wav
off,data/39ea7728-206f-46a6-8693-f3d75ea380bb.wav
on,data/9723c515-ca21-4dee-aa7b-0bc90c16e17b.wav
one,data/ad5c73c5-a80b-4730-bac6-44cc08c17387.wav
right,data/bfdfaf27-6ffd-4412-85ff-a17d7c8f368c.wav
seven,data/cb7ee8c7-d5bb-431f-9ca8-7d783f5596fc.wav
sheila,data/048c401b-4a48-43b6-bcd5-1640a2132e00.wav
six,data/f627fa82-e965-486c-ba89-d613f483e57e.wav
stop,data/8039f566-7a37-4545-92d8-f167da1c7a9b.wav
three,data/ba7f0d7c-67cd-46bc-aa02-16c1752ae1d8.wav
tree,data/74af612b-7648-4cc8-ae82-f0bf071e178d.wav
two,data/fb48eb5a-e591-4d83-9807-66105ee92bb0.wav
up,data/5a9cd7d1-1358-4409-abfb-6b93a3f11bd4.wav
visual,data/b649f2cc-73cc-46c4-b0c2-13e70f8c353a.wav
wow,data/050797d5-b380-4820-afe2-8ccc5a7b35ac.wav
yes,data/fdf9b8ae-c91a-4c62-9c29-8eef6244f2d4.wav
zero,data/01d5dc6b-41d2-4089-903c-cec132d6ce22.wav
backward,data/cb17b3cf-111b-498b-b15e-dc3b4ec25ade.wav
bed,data/b7701d64-d96e-4369-b6c0-853001d300e2.wav
bird,data/69bf0c3b-8e27-4ec8-8f67-fde87cd99b41.wav
cat,data/5a831976-0e55-4a05-b3bd-348bfdb6cac6.wav
dog,data/680246fa-d9bf-4229-8eb3-08839fe8bb06.wav
down,data/c007cfdc-8d65-4c1b-be23-9b9ee21ee2ef.wav
eight,data/e25af3a7-c7be-4fd5-889b-da205b12c515.wav
five,data/48234fa0-18e0-4bb8-b30d-033624e36293.wav
follow,data/b4fb52df-8d7a-4ceb-ac5f-88df81c2cabb.wav
forward,data/70218e93-3a41-435c-a3a1-b63f7a2c3d9f.wav
four,data/3c529856-7819-4ccd-b383-c5863d1d7bff.wav
go,data/e9c60e71-c35b-42f6-b5ac-1de1907f9668.wav
happy,data/da324d84-14b4-4390-bd13-840270ea5dfe.wav
house,data/a56f4d40-ab54-4cc4-be95-063418e8678c.wav
learn,data/2fcfe38f-0eac-4979-bf97-9fce5e9c4eef.wav
left,data/ad27a89f-3b93-4fb9-a686-1153e629c4d4.wav
marvin,data/8956aa05-31c4-4db3-94a8-682df39e8b91.wav
nine,data/dd60793f-2e8d-4f1c-a0a1-1dee3bd39260.wav
no,data/97e5a361-baba-4d56-b0e5-00726f1eff5e.wav
off,data/684a0cb9-d121-4213-9a14-0c69286e5ae1.wav
on,data/83293447-c41a-4387-93c2-7ae8d2f01ffb.wav
one,data/a08b54d7-8720-44bd-a830-2c3d64055376.wav
right,data/b29d7836-4a74-418b-b783-afda583309e3.wav
seven,data/bda2f18b-a847-485a-b178-2505254a2cc5.wav
sheila,data/0c2487eb-804d-45c0-8ec6-0899f2fdba92.wav
six,data/14a84de7-e1eb-4cad-a6c4-2675209ea987.wav
stop,data/69f7127b-a051-4c03-82c8-e9b133521e77.wav
three,data/3ec9a5d7-47f2-436f-9415-b231a4d19b6d.wav
tree,data/ad125be7-eec6-48e2-ad5d-6c124d7088a2.wav
two,data/d954cbd2-10e4-4fa2-a599-2c33fbf3ae77.wav
up,data/f772b005-6f46-4dd8-9702-33f1f0397f45.wav
visual,data/c3766d82-a01b-4a24-82cc-bca8ce8bab1f.wav
wow,data/a23838c0-bbc5-4712-bac7-7d8fdd431982.wav
yes,data/efccaf0c-087e-43f2-bddb-f5aed2696097.wav
zero,data/4c9a9601-3f75-4b66-9a52-67810fb5022c.wav
backward,data/e63eaf4d-86f1-4cc1-b98b-57232d566fb5.wav
bed,data/34eedfe6-f0c0-4caa-8633-6182bbca1bb4.wav
bird,data/f21830d6-17e2-4872-acf1-c845c851fb18.wav
cat,data/c4298618-8326-4c61-b0ec-3e2b4d17c1fc.wav
dog,data/e6b9ef70-f5be-4e3a-ab06-629b6f6e86e2.wav
down,data/dfc23f68-d30d-474b-84ab-c6814425f64b.wav
eight,data/83456973-9450-44ba-8313-8ef43e0f3061.wav
five,data/bb211c8e-bab5-4de6-b91d-668da993c4dc.wav
follow,data/24d5d135-74f3-4d42-a609-c861b6a23508.wav
forward,data/fec78849-1731-4a73-8c70-d558973400a6.wav
four,data/ef2eda0b-ae13-4e83-84b2-2db6e33b94ca.wav
go,data/ef2b1894-cacf-410c-b800-eb28eca1024f.wav
happy,data/99a824c5-510f-4320-9945-ef4e061e983c.wav
house,data/34f07364-f551-4f09-a198-7a39510e3f07.wav
learn,data/0e555bdb-8c82-46dc-9ca3-de2c4e3c4370.wav
left,data/da84b549-162d-4ccf-95c1-17cdd779e7c5.wav
marvin,data/3e025944-a1aa-44cb-bfd8-06d4e035e52c.wav
nine,data/a7c77cf6-b298-4e85-a5ee-d15dd36b999c.wav
no,data/d8ca159d-3123-4d36-851a-c59eb47413ea.wav
off,data/b0456c69-1b02-4372-937b-4b88332fc763.wav
on,data/c8bdf7ac-c351-4ff5-b86c-6fd2378c6bdb.wav
one,data/30725c0a-0851-4f0b-ac3e-bbdbe4fea640.wav
right,data/563d9127-34ed-4110-8b59-fff2db9919dc.wav
seven,data/ab1d95cd-afb8-4331-80f5-f359ac1a8c18.wav
sheila,data/52a239d1-c47b-435d-b44c-e815a8adb9a2.wav
six,data/c9533035-9ac0-466a-8de6-adb8fd300742.wav
stop,data/20f09987-95bd-454f-ae14-ad593bce747e.wav
three,data/8074f0c7-3319-480f-b12e-7aed9fb44e54.wav
tree,data/63bb67fd-45cb-455e-932e-58944f4cae40.wav
two,data/d026e659-45ac-41fc-ad47-23cd109e1529.wav
up,data/1228cfbc-061b-492f-b0c7-0c61d5a81e30.wav
visual,data/49980f88-a384-4acc-bf36-cc31b786f669.wav
wow,data/169831e0-a754-466a-a3c1-8ea9a5199db7.wav
yes,data/9198186d-0c0b-4517-aea6-5261caf62cf3.wav
zero,data/503152c0-e8a0-426c-afdc-4a13b7d3ca22.wav
backward,data/6a39114e-1b85-4686-a071-2eff76920dc7.wav
bed,data/5767c55c-370b-44e8-a422-80ec54a43132.wav
bird,data/fcb71ed4-8cb5-40c5-803a-d0d108076bf8.wav
cat,data/d4035ed1-dec1-4e6f-880a-172053d6be0d.wav
dog,data/06b7513a-ead8-4690-a3d7-56cd3f52a03f.wav
down,data/c9d17f02-2c9c-4915-91d4-a610f10fb1f3.wav
eight,data/5e96937f-ebad-4f0b-9cf8-9f5c677370f4.wav
five,data/294fa3a2-531c-40cf-9484-fefb70358285.wav
follow,data/a3808621-b33e-4424-948c-266fd9743fc0.wav
forward,data/64132882-f15d-4ac2-aacc-23dc4b052fd5.wav
four,data/60a42f0a-9be6-46f8-8ad2-d6b7bd6ecf42.wav
go,data/fd76340a-07ca-4bf8-b7fa-7dc0b090d450.wav
happy,data/e4ecd7fb-d2e3-4b56-8071-b2b8135192c4.wav
house,data/1c4e61ba-84b0-48d8-9e2c-6c1c425442d4.wav
learn,data/3b19961e-3f60-48a2-9e73-bf849b9aebbe.wav
left,data/7372b4d7-e0a9-48c7-a094-8ade2ff44921.wav
marvin,data/802e014c-d012-4be8-bf0c-7404979b83f7.wav
nine,data/3715c88a-b162-4857-af74-61dc5ec7070d.wav
no,data/44cd0f7a-6d8c-4c69-96e1-0c0f130d1d24.wav
off,data/b05a5049-a69e-485e-8f72-2f0338505e38.wav
on,data/e021860a-3770-4954-81d3-e74604a31bf4.wav
one,data/9588acfe-8df9-4d8c-8d38-2f5dce940a05.wav
right,data/b94a7bc1-08b4-42fa-801d-255a547a787d.wav
seven,data/30d03f8b-38d7-4aa9-ab16-8f440e79ce96.wav
sheila,data/1f12930b-b391-4777-acc7-0c47c1c94194.wav
six,data/160e1e12-10de-4827-8170-180e55661844.wav
stop,data/c08331b0-3e48-463b-8b54-f60c9eb91dbe.wav
three,data/03f9c2cd-be05-4514-aa35-60380a720bf8.wav
tree,data/34a8dd82-7e8c-45f5-99c8-a8c457f368c1.wav
two,data/a95a94ba-a739-46b9-9097-f3e78be582fc.wav
up,data/849a7268-b609-428b-b0c3-e43f882844ca.wav
visual,data/da4fab1f-cdaa-4302-8e78-c7ceb00696fa.wav
wow,data/d567e478-b5b9-4fad-900d-d234b9c14de5.wav
yes,data/669ce672-d2b0-4087-b66c-77d9f1739f70.wav
