up,data/23507e3e-a613-432a-a0c7-00dc668b6756.wav
visual,data/3b8259ae-6ffd-4dd3-8b5d-20d55548669f.wav
wow,data/cedf328a-f1cd-4136-8356-f4a34bcf3e3c.wav
yes,data/f8bd192e-532c-4d8c-b4f0-f045f3cea2ce.wav
zero,data/c448b62e-d765-435e-a6a9-6924ef5d0006.wav
backward,data/eb00b74c-1bcd-4c35-81fb-a182fca3b210.wav
bed,data/03e3131e-0592-4e30-bc73-7a59aa0583f1.wav
bird,data/e58897ca-cccc-47fd-895e-df14900d2322.wav
cat,data/48c08c5b-88ac-4412-8c63-cdec1171eee4.wav
dog,data/242bb6ae-22bb-4e1c-9aac-828697f7434b.wav
down,data/59d99f60-bbea-46a2-bfb6-0010e6b4b190.wav
eight,data/a06cc6fa-5a10-44f8-b0c0-3ce523cf259a.wav
five,data/53808200-9d21-4102-a91b-df866ecc2cce.wav
follow,data/6f0be69b-ffca-43b3-a671-8118093428bb.wav
forward,data/420a1c9c-805d-43b9-afbe-8d647701a7b2.wav
four,data/e117aa5b-5f9a-476a-b28c-248bdee883dd.wav
go,data/70c1cf9a-b3fe-4b47-838f-c237ee5c9fe1.wav
happy,data/5ae4a3e9-6510-4771-bb2f-78ab25cfc4ec.wav
house,data/3e0691b0-267c-431b-82c0-272da1ceb46e.wav
learn,data/0972e7c1-fc24-46ce-bdba-bff894b9403f.wav
left,data/6727594d-e5b3-4978-ba4b-406f0bff2286.wav
marvin,data/c794adbd-b0a0-4d2d-86cd-c65bc84b7a2c.wav
nine,data/a6f8df74-3876-4bb8-a413-d362c4f1142e.wav
no,data/2eb12c70-651c-4462-a60e-3182cdceea8f.wav
off,data/6d10d19a-dd93-466b-9c5d-59d933d61d07.wav
on,data/4b878499-1231-4c8a-86df-8d6ca6ebce43.wav
one,data/0cdfcec1-5a46-4051-97ef-f0f7af1bc333.wav
right,data/ae58528c-7d5e-4f71-bcec-c220cdb67a32.wav
seven,data/85c08a4c-ea22-459c-bf2b-a2dfb8969a52.wav
sheila,data/d2bfeb53-a2fe-47e5-bca1-56e6f1ee7097.wav
six,data/9235944b-5628-4d2b-bda1-065963139e4f.wav
stop,data/1e67e02c-c22f-4bbf-8e94-ee8774f49260.wav
three,data/f851920e-0ed0-4766-bba4-7711471239c5.wav
tree,data/7f201ffb-b7e4-415c-be52-e840420c341f.wav
two,data/91c1ebc0-f7a7-4675-b2a8-5764878bb811.wav
up,data/53addf82-780d-4147-91a5-992d93494e66.wav
visual,data/0cf4d023-3c22-4501-966b-900092ae851d.wav
wow,data/a25e52f3-97af-4ecb-9fba-05e9c7f7d610.wav
yes,data/da85e20e-aec9-44c7-a17b-a690539258e0.wav
zero,data/e909a7ba-9011-4f64-989a-497b82c0f1dd.wav
backward,data/5f91d4d3-352b-4fe0-afe4-41d67665eb4f.wav
bed,data/7a7ec662-d491-4529-903c-85b80a594377.wav
bird,data/6ce6172c-d835-4223-90b5-eb8b13d7fc43.wav
cat,data/2855258a-aa8e-4484-a2ec-e0ef22211356.wav
dog,data/830cd35a-0032-4d97-ae5b-8da3294e31b0.wav
down,data/05549af3-ad85-4985-90b8-2c870c67d4a1.wav
eight,data/d7f2e648-d30a-435d-91ca-631d9f43eaae.wav
five,data/72346547-611f-4bd7-877c-f4030d57876b.wav
follow,data/2e050329-6426-45b8-95e8-bcf11ac08786.wav
forward,data/8711bc7f-c400-4d20-84a4-3cd92ddd81ac.wav
four,data/a0145b9b-3d68-4d0d-bd36-dfc0eef52d2d.wav
go,data/ecc09fc4-a6fb-4908-a7d5-d65590907ea6.wav
happy,data/b9e20b63-7198-4fa8-9f18-0e04064232fa.wav
house,data/b98aa747-69b5-42c0-9964-8b8ff2267f95.wav
learn,data/bf393e53-b662-48a5-976f-97f727215cb7.wav
left,data/d38ba015-5be5-497f-89f5-57ce92663898.wav
marvin,data/5a075c15-7179-498a-a5c9-803d084ad2e4.wav
nine,data/e5f9b7a7-a684-46e7-812e-c072c05311b5.wav
no,data/7900f33c-f110-441d-aecf-4ad0f9517286.wav
off,data/bd51ef7f-6ea3-4000-841d-bebf5d05a1bf.wav
on,data/8b71b5d8-81a5-4e4a-a5d5-d61b850f14c7.wav
one,data/a2ef2d54-dc6f-4439-bc87-16209f532b34.wav
right,data/5788740c-5307-4ed8-b351-567fe7c531f9.wav
seven,data/f6c2969e-9eb5-4684-9a0f-16b33881b8b9.wav
sheila,data/5f16368f-9043-42b7-962e-daf14ec0939a.wav
six,data/3b3824c4-90c3-4c11-8170-1042aea7a832.wav
stop,data/9ec935b3-151c-4f72-83ba-799cb28e32aa.wav
three,data/5016f799-9838-45f9-8890-c44f34095338.wav
tree,data/fe2d4db1-1107-485f-a19c-e311f1ccc462.wav
two,data/f6e1d855-61d4-4c35-89ae-c85019576b90.wav
up,data/f4a39ec9-06c8-4e7c-98de-932615996a65.wav
visual,data/95e983cd-5c5a-4726-bb71-00cb5a68be1c.wav
wow,data/ef738a56-d865-4c66-8801-62948f06e312.wav
yes,data/66d2a9e9-3a1f-47d6-b191-fb8085c25557.wav
zero,data/d194bb62-68cc-4377-b2ef-bd15596f1a30.wav
backward,data/55ef3c73-8ceb-42c7-9aca-22d789456a86.wav
bed,data/d45bb084-95ed-468a-8f98-7fa787601686.wav
bird,data/46b807d6-33f7-4576-ba7d-8946fa63947f.wav
cat,data/9f304e6e-c4d1-4fa7-9bb2-a71b57eaac4c.wav
dog,data/b0fdc34f-c5ff-4dd4-897b-9a320455b8e8.wav
down,data/3380087d-7029-4c10-bda6-4a3bf8eb91a7.wav
eight,data/67563a2a-3faf-4ede-84e1-1d39d6fb0ebb.wav
five,data/8bf4bc5b-ad70-4961-b1f4-62ba8710241f.wav
follow,data/58ad7d6b-0e2f-40ed-9dfa-8664999ed98c.wav
forward,data/dfd71d32-e425-439b-b177-ae2eb96b0fd0.wav
four,data/5d2b7146-0c9b-43e1-98b7-9e63c5cc6d41.wav
go,data/4b164d2f-ffc7-490d-98cb-de88396326bd.wav
happy,data/3bc622e1-bfc2-4986-824c-3247a3222330.wav
house,data/43a9d8d8-714e-4888-96a6-e3041144a6b4.wav
learn,data/efbc3000-dadc-4f6e-87c9-6bafa8ccac9b.wav
left,data/06a75109-99e7-479e-a78d-b13f06193cce.wav
marvin,data/0942a013-b074-4dfe-b74a-61191cde3151.wav
nine,data/af0c015e-b3f0-4831-9f24-143969d006df.wav
no,data/6986a4d7-8bf8-4562-b737-ef4cd48dd6db.wav
off,data/a5ad55fa-52d7-4140-8443-946b1c8ace59.wav
on,data/beb59a66-990b-47e7-a2a5-724a6005411d.wav
one,data/95704dc5-6f9b-4d73-bd08-99418ecd44e6.wav
right,data/da566dd6-f641-4fad-8177-29e92dc0d2a2.wav
seven,data/6d25d1f8-2f72-4204-87a1-4567be23a32b.wav
sheila,data/9e5ab4ff-6fd3-4760-a0ba-f50b331c40c9.wav
six,data/bbc61dda-8b8f-4b08-a98d-8a8ee02d0474.wav
stop,data/2cef184c-7c50-4076-b41a-0068eab5dd0e.wav
three,data/d52f1128-5d5e-4a7e-b216-8cce6c198dd9.wav
tree,data/244994f5-2702-4133-9f0f-91f41ba0537a.wav
two,data/5b5bd41c-984e-4430-bcf0-12da3d62c62f.wav
up,data/56c69ad5-ae92-409a-b1c1-e260628aed47.wav
visual,data/bf209e87-fc31-4836-ad62-43bcebe95766.wav
wow,data/fb8e5ce5-91b5-4764-8b9a-0b522505da56.wav
yes,data/276bafe6-7562-4b4e-8a34-cf39c586d7bf.wav
zero,data/7d78cd48-65d6-4a7b-9041-69b357b1bc29.wav
backward,data/8ebaa893-fbe6-4c64-a1c5-aa83a81be8bd.wav
bed,data/41f35c4a-a25f-404d-9d73-81206c1b88da.wav
bird,data/8770bce6-1598-42d9-84dd-4e1219534f48.wav
cat,data/4c1aa8d2-061d-4954-8517-a4244c5c8c83.wav
dog,data/82015728-c1e6-4159-bd5d-d49d3d6e7daa.wav
down,data/1d6cbb41-b581-4212-af4b-1d1ebd4d4fdc.wav
eight,data/0454affe-2091-4045-bf82-361d79e48b99.wav
five,data/f65dfc10-4273-4e92-9e9e-bf9724bf45d8.wav
follow,data/b3bede81-1067-4c38-a93c-ea1edaeccbf1.wav
forward,data/abecbbe8-2830-491f-b134-f2093f1b71e3.wav
four,data/05af2b20-bf26-44ab-945b-5d3c5db52ead.wav
go,data/f5e6ce6c-a2c6-4c5b-a051-650a4764a187.wav
happy,data/9264dad6-57e6-467e-8222-e8b6544426f3.wav
house,data/a9bdef93-108d-4ecf-b693-3ec74f718102.wav
learn,data/bab77fd4-c577-41b9-83dc-424563b6af88.wav
left,data/0c3a49d2-dcde-401b-ab91-9a60bf83f3fe.wav
marvin,data/e209a87a-6406-4a86-b79d-e6c4c047c003.wav
nine,data/645677c3-071f-4755-8ced-15c9919754aa.wav
no,data/6b1ba054-8275-46e7-aa22-06da9d001764.wav
off,data/00adb380-bd96-4a40-823a-831f7343b8f7.wav
on,data/e3b2144b-8119-49bb-94b0-1db7a4bed6c4.wav
one,data/a172f0ab-567d-4c1c-92ca-ffdfc07dcc75.wav
right,data/53db8450-dee3-489f-8976-8b4e73555481.wav
seven,data/86b122d6-69ef-4959-9f45-8668dd8e78a6.wav
sheila,data/e48d929f-141f-49ba-8e62-f4a0c27070f7.wav
six,data/05e4a3c2-9d62-4fb0-86cc-f276e36afbed.wav
stop,data/dedb1822-180f-4aae-85d5-5420346e5c59.wav
three,data/952682ff-4eb4-48bd-a8bd-ebe56170fe02.wav
tree,data/06df2cbd-f59c-4d60-a70a-8133b9d88b02.wav
two,data/c1ae9f20-bba1-42b1-91a1-c158df1cac7c.wav
up,data/885798bf-adad-4d6a-83e7-3cca654c4375.wav
visual,data/b4227bc7-63c3-49fa-a0c5-7dc54e713909.wav
wow,data/a1ebf8a1-ed34-4f26-8d88-d40b8aef8060.wav
yes,data/e9b4be88-558d-47d1-80ff-9c068162f6d9.wav
zero,data/8b414bf8-0ade-4efe-bd05-9138a7caf63c.wav
backward,data/0cb82e90-02fd-4022-9ceb-308b184a7c81.wav
bed,data/42e1f1ce-3eba-4497-903f-9857c81e3dcf.wav
bird,data/7b73ff82-ba71-4b2f-8d9c-8332acfc6624.wav
cat,data/da8256f5-84b2-4b68-8999-4f86d6cc6c95.wav
dog,data/4d4decd2-b231-4ae5-b586-7cb7dc9af73f.wav
down,data/d9eaa887-f2e4-4d0b-bdbd-cdd616c61d2f.wav
eight,data/45be18d7-2513-49d0-8a94-afea31328fcd.wav
five,data/80cb8d4a-62d9-4f43-b6e7-d564e81604c4.wav
follow,data/96aa37db-d07a-4358-a96d-92fc1724b4c1.wav
forward,data/f05692e6-1512-4470-ba49-05036c80342b.wav
four,data/5af38146-cf66-496e-baab-b6faeb72ba77.wav
go,data/96836b54-bdc4-4702-b3db-e784b6667da4.wav
happy,data/328c98f6-dac1-474e-b8d7-9262f2eaf1b4.wav
house,data/f7ae70a1-e775-4492-8d66-417d91c32a0c.wav
learn,data/1f2385b9-a0eb-4352-84a9-3f6af7981f0f.wav
left,data/ac291902-7c05-41ce-bf66-27b23ee7bcc1.wav
marvin,data/37eaee87-4ad7-4d4f-bfed-aa4baf276fff.wav
nine,data/63c6b258-934c-4156-8344-66843b8c5347.wav
no,data/65d37438-3ccc-48cc-9328-887c2778b6a2.wav
off,data/406e9c7b-fb1f-4b9c-a906-1a6ab57e33a2.wav
on,data/b28d4838-9d67-4a9f-af0d-9560845517fc.wav
one,data/7405a1b4-2937-43f0-b729-8f5fbf9c69c6.wav
right,data/3bf2ae5a-203c-4a3d-8b90-0e9bdb50cab8.wav
seven,data/2cdafbf3-a883-4158-9a45-5324d926d63f.wav
sheila,data/0f8c3def-ec83-4b89-9fb5-497f04598083.wav
six,data/71746495-4230-4a08-bb80-d0ab4c9aec71.wav
stop,data/2060c450-6508-4e78-8141-5ec1d5e50d88.wav
three,data/ab4bc65f-5329-46fa-aa8b-78b0fcae4f67.wav
tree,data/e9b79a73-c8f3-4527-8fbd-4222bc59e159.wav
two,data/f09434eb-ad4f-4104-8838-0d98c7e10b91.wav
up,data/41b2db7b-c4c9-45b7-93eb-6d5346efcbdf.wav
visual,data/d3f61eea-5aaa-4f42-8d2d-15b495789d7e.wav
wow,data/ff63b371-3561-46ae-9a54-904dd5b9262b.wav
yes,data/beae500e-f2c3-4ba0-a9ce-13bcbf6b7a8a.wav
zero,data/8575bc89-c9c8-4fc0-a4f7-80545df85c6e.wav
backward,data/4881e199-8ae2-4163-84ba-be1b0d54bbeb.wav
bed,data/abf0b079-9de9-4235-8b7e-6eaa83d75b4f.wav
bird,data/c385e64a-e17e-4226-928a-d45e074a1974.wav
cat,data/bddef53c-0790-42b2-9181-0eb746ef33ab.wav
dog,data/ee555765-100a-43df-ac7f-0125ba3728a4.wav
down,data/178cf92d-c382-4eef-a770-db5239737945.wav
eight,data/1014896f-8199-4da6-875d-c0fc79c5cd73.wav
five,data/2c04e47e-c960-421b-95b4-2409a8d78d0e.wav
follow,data/e3c724d0-2ba4-4350-a5e2-d949ea6c7ee1.wav
forward,data/6eab3d75-9aef-48fe-9415-b42704cb4c41.wav
four,data/2216077e-5c2b-4064-94e3-a9fa77ff5d42.wav
go,data/295e878c-5206-41af-97f6-4757ed9efe34.wav
happy,data/96d20a3a-cb4f-4df5-930c-c9c49a97ff10.wav
house,data/0eeab3fa-41d9-4b1d-93bd-ceb01185e01e.wav
learn,data/a11fa5ee-a081-49e3-bed9-6bc13deb6f37.wav
left,data/50cfed46-fd19-41ab-9e33-fca9c0d7d3a1.wav
marvin,data/af171f9c-ca2b-4138-8c8c-6e4c99e54a77.wav
nine,data/fb5f6500-67ed-4b13-bd2a-2fca8dedac2a.wav
no,data/d1462a83-da59-47af-861c-91bee4d6f736.wav
off,data/fbf0520f-05ae-4dca-a4f5-5646a82de35f.wav
on,data/621d2b1d-62f5-402e-b885-73c1b741c044.wav
one,data/732be1e0-e483-4d1a-b966-d9a12433ab67.wav
right,data/a5885096-30d3-4007-910c-65acd6bbfc93.wav
seven,data/7ac5d753-5368-42aa-8b41-af21963d3082.wav
sheila,data/3c54d98c-1391-4f42-855c-c646534a51d6.wav
six,data/a745f400-b505-471f-9850-bffe63ec6b5e.wav
stop,data/58ef90fd-96dd-4a5d-a5ab-48eb6ba4cb49.wav
three,data/6589b83a-6f30-4b0b-b3e7-69f6b4164062.wav
tree,data/83b85531-1de7-40b6-8149-8f50c00c47f1.wav
two,data/f2735e58-f3d0-474f-9341-cd2f12ba32a8.wav
up,data/60f998ec-d0b7-49b9-8d2c-37996a278322.wav
visual,data/771a3a83-0221-4325-a896-8f3fd5d3173b.wav
wow,data/8c26e14e-9366-4147-a161-3b0a0f6b07c1.wav
yes,data/d25de7ad-ebea-464b-94ac-1bbf4b1555b3.wav
zero,data/f50642fa-380b-4847-949c-aa69df89f97f.wav
backward,data/0fa93123-8c6b-4bad-bf26-910964db4b58.wav
bed,data/f731ca0e-042c-41b3-8384-4508c98ba281.wav
bird,data/5b76b4be-faa0-4fe8-a780-7499446e3e80.wav
cat,data/7fe6dd04-8534-4f60-9877-a8fa5451721b.wav
dog,data/779ca447-4adc-4266-9817-d40741a2a1d1.wav
down,data/17ffbc63-2b39-48ea-8d1e-9f4939125ddb.wav
eight,data/87089a7a-c2f8-42a9-bc0e-91aefaa62ba4.wav
five,data/ae89396f-2109-476d-ab05-b3fb6e9cc0fa.wav
follow,data/e87b398e-a65e-4919-9916-b1bdcae26e9f.wav
forward,data/653fb925-81e8-409d-8d63-f7763659a369.wav
four,data/7afa9867-69d4-4fd1-a4cd-18030963be9d.wav
go,data/3c1808ab-1388-4a69-b874-53c021589265.wav
happy,data/87867a9a-5b91-49b7-86af-6e02ca03cb53.wav
house,data/41f11afb-4949-40ae-8759-4ddad7a7ca2e.wav
learn,data/f814c0ef-8dca-4e51-8b6c-3fd3cdb08d5c.wav
left,data/cf5dde72-f9ee-4860-b95a-dbce3de81654.wav
marvin,data/07530b09-46bb-4cb3-a8fc-d150de33a6fc.wav
nine,data/7dcd7c32-dac3-4919-9ccb-a47083eeb68f.wav
no,data/b2faa312-9ffb-4695-b167-2bf789adaf00.wav
off,data/c63271ce-2d88-405e-b4a1-5006ff953674.wav
on,data/b88e435f-18fe-4e20-a192-62808faff7b6.wav
one,data/80fb6f53-c019-4fb0-afd9-066a14703567.wav
right,data/50fa51a0-9d11-45bb-b565-67fa56e5a33b.wav
seven,data/3a9bad96-12bd-426c-a5fc-cf2221cc89c4.wav
sheila,data/9ad9c251-a25c-4dd0-a49b-853806e78697.wav
six,data/5ff7c5b6-132e-487d-ae0f-edcc471d4ab0.wav
stop,data/0db7b00a-16b0-4ba9-9d41-c79240ab11f0.wav
three,data/3c4c12bf-c03b-4917-aa89-50e2dae4a84f.wav
tree,data/438f5a9e-16a9-4b18-86ae-eadc4b3b5809.wav
two,data/c0a476d2-421b-4b9d-b65e-46de29c15a68.wav
up,data/cd1966e3-cf3a-4a51-bdb8-3d02db73e657.wav
visual,data/b1a2e120-792e-4f37-8267-37b42dd5cbc4.wav
wow,data/0a8214c4-94e9-4083-a1f6-3010c6445de3.wav
yes,data/456b064b-cc87-4b42-afa4-1432c9d0cf3d.wav
zero,data/9caf7984-2964-430f-bff3-7a51674214a8.wav
backward,data/39d03e53-b714-45ef-9b7b-7d3a873e63d9.wav
bed,data/5d1f3e78-236d-4753-a80f-ab0dc2ab13b2.wav
bird,data/366eb941-2e43-4fe6-96f4-4a1d7f7974ac.wav
cat,data/2347efb0-74d7-4dfe-be91-9aedb8e51a22.wav
dog,data/63fbeb15-1b10-4e41-a317-7396aeccd1f7.wav
down,data/7a279223-757b-4b6c-87a0-f0e4fc4af350.wav
eight,data/c3ef11e6-2a78-4422-8c2b-4aa2b2921d44.wav
five,data/2024a0fc-4457-4749-80ca-45ddb0738514.wav
follow,data/8aa75aee-4124-46ba-9ea8-1edb70ef840e.wav
forward,data/508511fa-4cd2-4c23-96d4-739340f533b3.wav
four,data/adf4c867-c595-4699-a114-2eff14ebdea4.wav
go,data/f26fe2f3-dd12-406d-a58f-8f9d2db028c0.wav
happy,data/2a658a4f-e97f-4e28-aa52-ac478b5becc3.wav
house,data/25aa9f55-58b4-4bf8-8a75-df21790e244e.wav
learn,data/2eab073e-d406-408e-91b9-2d5bf456aff1.wav
left,data/4ffbfdf9-31ed-40dd-afda-87719ef8d34a.wav
marvin,data/f8bec682-1e3a-4a9a-8880-08f8cefafd49.wav
nine,data/4cd7f86f-9e69-4c84-b4aa-f5d18a737239.wav
no,data/8002a432-79d3-48c1-89e0-af3ac584ede4.wav
off,data/3f31f602-12d7-4e57-ae36-6c9854999aa5.wav
on,data/4bc93a3a-604e-4fe0-989d-1011e07d2a45.wav
one,data/1dd83b8d-7589-466c-a3c8-562d816b4828.wav
right,data/0ccbcf35-9f80-44b0-8168-73ff9c891845.wav
seven,data/3d628fcd-8b8f-4d73-9858-d489cecce2b9.wav
sheila,data/e6c8a6ae-08c6-4b43-8e72-4c1d069ec84e.wav
six,data/5e661d26-ac00-4860-aceb-0a3bfe085e24.wav
stop,data/c38d6496-60fb-4fc2-ac10-d6e0c61043a3.wav
three,data/fa13c329-eb3d-476c-857d-801a54ccdd7f.wav
tree,data/f9e02658-cb5c-4b48-ab51-8c348f5f7480.wav
two,data/e92e148e-4ce6-4369-93c1-03991c924260.wav
up,data/cf610301-5723-410e-8a4f-b16f97bb6a1c.wav
visual,data/52e5293e-5cc6-4683-be77-729ad3ab0902.wav
wow,data/fb888b2d-1cff-40ca-a77c-dc94f41a3003.wav
yes,data/bd0d1c8b-6dee-4150-b2bb-eef151257f91.wav
zero,data/1be80e1e-d5bf-4741-96c3-584fe79c10ba.wav
backward,data/0930cee9-5651-419a-b799-5f856e4d3522.wav
bed,data/c80c1a2a-fa1f-48b3-93b0-86b01decfbef.wav
bird,data/82928feb-d3c9-47f8-9526-7975120279cb.wav
cat,data/80ddf713-3841-469e-ad5a-d308cd78b998.wav
dog,data/0cace477-f3aa-4eb2-bf70-e7abb0cfd2d8.wav
down,data/a4821553-5d1b-4dae-8a91-660a77b72a6c.wav
eight,data/e1bfa213-a17a-464b-bb27-33ef664d4879.wav
five,data/54590efc-f56c-4c47-92f8-cde280795109.wav
follow,data/397b98b0-1180-439b-bdfc-f29ce94a2ebf.wav
forward,data/91c2318c-3c3b-4d93-b2c2-2b7a9a283d42.wav
four,data/55708c39-8f82-4be2-99df-7f4837ce9bea.wav
go,data/a39cfcec-43f2-47d0-82da-a247b6cf4320.wav
happy,data/23250556-80e4-4839-a7a4-d4b7efcebd33.wav
house,data/f80d3e57-8bd0-452a-9399-7f1f6615b3ce.wav
learn,data/f01d01a2-dd97-4d37-bf89-a5cc33a43a27.wav
left,data/1c3fefa6-192d-4a02-8bc7-c4b7657c8597.wav
marvin,data/377a872c-9739-4839-99a5-dc66be4bde71.wav
nine,data/dd5fbc5f-5712-4b63-b2d5-677abb15e0ef.wav
no,data/9e0600e0-cae2-40e0-8d64-5d5d4aa65f6f.wav
off,data/dc56e9f6-158d-48d3-a100-f33e2695e106.wav
on,data/10b574ed-2bc8-4ba7-8653-a1e3b8c02de1.wav
one,data/bc243a0a-30a6-44ec-9703-a593e3d086f8.wav
right,data/806914ef-46f8-4f1a-8b5b-2479629c8694.wav
seven,data/4e190037-5c77-410f-b975-00ffaf792bdc.wav
sheila,data/39f90fc5-10a1-4841-8cc3-f5fe3dc26397.wav
six,data/956c8154-840a-4c72-8836-da49b00a46b8.wav
stop,data/9a8e31b9-116f-46b0-a78e-dfb22ba0d041.wav
three,data/5a49cb7a-bb72-4de1-8cee-0dcc989b3710.wav
tree,data/27f6a72b-cbc9-406f-b553-03bfc65f3d96.wav
two,data/caf3970b-1dde-428d-98a3-2475cc0ab69c.wav
up,data/62a6b3dc-cf0b-452e-a1d2-c0430a72a042.wav
visual,data/6046df62-e260-413d-8262-5aa2962b4d02.wav
wow,data/54dbd334-4adc-4c59-a21a-e202c2099bc3.wav
yes,data/483b05c8-3238-43d3-b29a-8979db652449.wav
zero,data/0a1bdc6a-981e-415f-9d9b-b7e46c43afad.wav
backward,data/2e9b254c-fa69-4771-9d62-be1d2f8c63f3.wav
bed,data/d61811b6-5937-4d9d-8b0a-2fea7a5da178.wav
bird,data/4f7d9f19-076a-4462-8f0d-81ae0cb1e264.wav
cat,data/001978bf-cee0-478d-af9c-8f14844f0e5f.wav
dog,data/6e1a84f9-79d3-46d0-b93f-fd5f2593112f.wav
down,data/c8308574-2e04-47c2-ab50-841dc7763baf.wav
eight,data/75690596-069a-418f-8d31-5342018fb9af.wav
five,data/d10e4dcf-2beb-4dee-bef4-756de417d0f4.wav
follow,data/51624b7e-a954-477a-baf0-c7ab67b74625.wav
forward,data/e340fbd7-d426-4a08-b646-9ff3bd81b53e.wav
four,data/5eca49f3-6ccb-47dd-bfc9-38daa7af68fa.wav
go,data/ccdec4de-d503-4f6e-b0ed-3b2f615304e1.wav
happy,data/211c6b69-e8b9-4b53-8e16-d326c7e5f030.wav
house,data/95ddfbce-cbdb-442b-873f-a6570a67692a.wav
learn,data/bc3830f2-0aa5-412e-8eb2-a982a83226c1.wav
left,data/965a4cc7-6212-4b1e-9b04-2f8ebbe6edc4.wav
marvin,data/7fa35b72-50e6-455a-82bb-58ed2ac4ce11.wav
nine,data/3d0c50e8-e34a-4d4f-8ff4-22795c83e037.wav
no,data/7cdad14d-8d67-4870-af65-a058ead94052.wav
off,data/2ea8f838-a92d-4294-902d-cc6e828fdf2d.wav
on,data/ec1b0d4b-1a88-4ae8-b8ab-37d1a01a99c8.wav
one,data/ad171e5c-51c6-495e-8411-3ca04c18ebf9.wav
right,data/371794d3-35dd-46bb-afba-d663cd038930.wav
seven,data/c34bf428-e4a6-4a33-81b3-9bcaa9a281d9.wav
sheila,data/4588a3f5-c923-4484-9c4b-9a9cc7d5317a.wav
six,data/71b5646f-fd68-4c0d-94c6-1b21abc1ab40.wav
stop,data/48d7ace4-f87a-4ac1-a0c6-ff72b6e01b5f.wav
three,data/c8429aa5-4623-4c87-9875-7b629aaa84c2.wav
tree,data/59238ec2-0345-43b3-9bc2-71d2974c21ed.wav
two,data/10ebc002-9a54-4c14-9180-9632cbadc388.wav
up,data/2770b65a-d6b1-40b1-82e9-d71b703b13c4.wav
visual,data/9a63945e-83f7-49ef-9cae-b71fe0c297e6.wav
wow,data/fd4860a6-61ad-4cb4-9c39-1cb57c2af8d6.wav
yes,data/9d927d30-193e-461f-b3db-400dac1d1003.wav
zero,data/60d78c7a-4796-43f0-a6ec-6da8e8c9ba24.wav
backward,data/33befb7a-9185-45b2-8fc2-2b4c956a891c.wav
bed,data/00b55601-30f4-4b33-94fe-1768c0d5b1ea.wav
bird,data/cc8b4b6d-73bf-4f2b-8d95-b4de61157fe4.wav
cat,data/b73f0418-fe7f-4c5e-b801-69e865813a09.wav
dog,data/d4da1823-e8c1-46b5-82e1-146a39196699.wav
down,data/0311f236-830b-4693-bbb3-d8d8cc6ebe3d.wav
eight,data/677e6007-74e0-40c3-ab6f-2fec5902b349.wav
five,data/ceca3af2-1f19-4568-ac36-d42a83b6e474.wav
follow,data/e9d474ac-6372-4cfb-87e3-397fa74a677e.wav
forward,data/7d1dd216-2801-4224-9238-c78412dd3200.wav
four,data/25425e23-8bc4-4117-8276-627b4840ff77.wav
go,data/03ee9fff-81ad-4572-b3d8-9e867ded8a32.wav
happy,data/9d992c10-3c64-4166-be51-e99fabbb3d85.wav
house,data/c70edf7f-a651-4323-9c4b-d83f5783962b.wav
learn,data/0559034d-bfbc-4c57-94b2-3181d0b51949.wav
left,data/8e4ed9d2-a700-4db5-92dd-dd768d00361b.wav
marvin,data/d3b7763d-0a1f-4e37-8177-031fc19a5f9e.wav
nine,data/900020c2-0bb7-46ed-b294-4e6cf0df927a.wav
no,data/8cce5f99-f724-402e-b464-c535d4f285a2.wav
off,data/c031ba1f-5be6-4529-8e90-4cf10a1b39c3.wav
on,data/76ecfc84-cf94-4ce0-a86b-5db88f0b4f2e.wav
one,data/e3625c7d-b680-484d-992e-4dc03f231a71.wav
right,data/695a1483-b8ab-4f72-b39f-9b4616d26319.wav
seven,data/5e4720ba-1a48-4ce1-a64c-499ef9a5b918.wav
sheila,data/12b43c16-31d4-488b-8767-ab23fea3ec25.wav
six,data/d24b0af8-9260-4e70-a1c6-f6b5aa78fba3.wav
stop,data/46edd6c8-0bc6-4a7d-beb4-d8847df04f41.wav
three,data/cfab06e1-4927-4822-932f-7b1bac4a8213.wav
tree,data/9b9e5c4b-5a5d-47f4-aac2-9cf4c7c2f01e.wav
two,data/8bd1f7e8-0df1-4606-91e5-d41f989637d9.wav
up,data/617683ee-995f-4290-bbed-e976f5553073.wav
visual,data/22c4c546-6556-40c5-95e0-dbab24ffe37c.wav
wow,data/779a53bd-6bc3-4b99-b768-d5d55c4d16fb.wav
yes,data/7f62e171-8744-46a6-a61f-2e646e7e051e.wav
zero,data/0b3f485a-670c-4dd6-9412-a9516eae0fec.wav
backward,data/0f34cdfe-5006-44a6-beb7-fbe7077fdb59.wav
bed,data/5ca637c8-dbd6-4a98-bd90-5fac4911dfcb.wav
bird,data/1922f3c0-6d1e-42a4-9262-5a814c45b2f5.wav
cat,data/15527937-33d6-4239-9460-5d5cd77fc675.wav
dog,data/3f499bef-db85-43c3-b342-c73df09b81c3.wav
down,data/47103492-a256-400c-9ef5-89d815b88be9.wav
eight,data/0e0cd726-408c-4a22-a074-323a2532238f.wav
five,data/6486139c-6838-444f-8a19-3e1aeb93d8f5.wav
follow,data/325b9979-62f7-4cef-b157-7b5af9eb372a.wav
forward,data/cdc8467c-6f81-4d1a-b9dc-37f262abbd55.wav
four,data/abcf6148-b616-4896-a787-9d42b8c58bda.wav
